# injm1  injm2  injecc  maxmatch  maxm1  maxm2
0.709038 0.307994 0.149306 0.531907 0.460130 0.460130
0.787054 0.282128 0.092421 0.666908 0.563954 0.378138
0.691956 0.314499 0.062363 0.758226 0.594420 0.359977
0.643927 0.334828 0.058908 0.771053 0.526209 0.403016
0.626014 0.343297 0.107311 0.600822 0.459831 0.459831
0.889872 0.255308 0.064382 0.750847 0.807548 0.276471
0.493979 0.427831 0.129570 0.456232 0.459695 0.459695
0.620046 0.346241 0.104122 0.608790 0.459831 0.459831
0.620027 0.346250 0.000589 0.991309 0.621719 0.345406
0.561818 0.378698 0.175202 0.410398 0.459885 0.459885
0.719466 0.304187 0.171191 0.494328 0.460220 0.460220
0.741875 0.296396 0.042505 0.837393 0.690406 0.315269
0.947268 0.242942 0.127222 0.589602 0.620717 0.347068
0.485675 0.434961 0.097008 0.530891 0.459632 0.459632
0.698116 0.312113 0.052145 0.795925 0.620698 0.346172
0.514839 0.411110 0.120707 0.483838 0.459686 0.459686
0.741169 0.296634 0.034076 0.868978 0.689163 0.315737
0.739677 0.297138 0.116596 0.607809 0.460057 0.460057
0.773178 0.286322 0.163927 0.515141 0.527464 0.403110
0.853465 0.264036 0.012246 0.979692 0.843693 0.266531
0.823723 0.271761 0.128682 0.585785 0.460230 0.460230
0.600063 0.356576 0.019132 0.952374 0.564094 0.377364
0.858617 0.262755 0.140463 0.564630 0.562913 0.379303
0.952269 0.241936 0.155953 0.532468 0.731502 0.300919
0.755091 0.292034 0.070370 0.728166 0.594660 0.359994
0.811907 0.274994 0.115601 0.613047 0.525063 0.404596
0.704274 0.309774 0.061962 0.758496 0.564796 0.377273
0.828678 0.270434 0.088110 0.677395 0.645377 0.334767
0.715866 0.305488 0.057938 0.772473 0.621760 0.345695
0.826204 0.271095 0.074809 0.715652 0.731161 0.300403
0.807834 0.276132 0.138894 0.566566 0.460266 0.460266
0.504031 0.419570 0.012414 0.982285 0.459496 0.459496
0.835372 0.268667 0.190452 0.465820 0.667724 0.325435
0.830291 0.270006 0.188088 0.468394 0.668176 0.325232
0.567916 0.374942 0.009860 0.974111 0.564329 0.377161
0.549301 0.386708 0.098245 0.570383 0.459686 0.459686
0.926821 0.247168 0.017527 0.957498 0.914170 0.249914
0.570325 0.373484 0.113514 0.544267 0.459758 0.459758
0.855013 0.263649 0.032884 0.880612 0.826136 0.271201
0.958234 0.240750 0.128094 0.587964 0.668179 0.325194
0.741937 0.296376 0.128430 0.582216 0.460112 0.460112
0.939623 0.244500 0.139311 0.566038 0.668176 0.325232
0.541746 0.391750 0.113016 0.521198 0.459722 0.459722
0.864036 0.261424 0.105630 0.633821 0.621685 0.346274
0.664618 0.325673 0.131437 0.558093 0.459985 0.459985
0.716705 0.305183 0.106325 0.630379 0.459985 0.459985
0.477746 0.442045 0.022982 0.887057 0.459505 0.459505
0.690911 0.314909 0.047328 0.815032 0.620353 0.346306
0.605125 0.353886 0.069425 0.720152 0.459704 0.459704
0.462907 0.456082 0.166878 0.390099 0.459786 0.459786
0.955507 0.241290 0.195999 0.455301 0.807997 0.276982
0.555057 0.382973 0.052726 0.767826 0.459605 0.459605
0.731633 0.299893 0.049063 0.807350 0.667512 0.324650
0.532069 0.398450 0.144696 0.445563 0.459758 0.459758
0.833000 0.269290 0.157815 0.528879 0.594976 0.360551
0.704237 0.309788 0.044885 0.825381 0.645713 0.334204
0.852635 0.264244 0.020553 0.927667 0.825633 0.271307
0.879212 0.257786 0.122436 0.599208 0.525138 0.404759
0.692844 0.314152 0.076484 0.711104 0.459831 0.459831
0.669667 0.323534 0.043834 0.831982 0.594662 0.359723
0.735058 0.298712 0.098259 0.651753 0.459976 0.459976
0.475581 0.444028 0.154176 0.409352 0.459767 0.459767
0.774519 0.285909 0.070050 0.729971 0.620084 0.346685
0.927572 0.247009 0.123633 0.596207 0.593968 0.361066
0.906866 0.251480 0.083432 0.689672 0.770219 0.287666
0.644929 0.334369 0.008165 0.980656 0.645371 0.334175
0.916500 0.249374 0.093471 0.662467 0.731053 0.300670
0.615903 0.348322 0.070264 0.725439 0.459722 0.459722
0.839391 0.267621 0.123821 0.596110 0.460230 0.460230
0.591163 0.361434 0.199058 0.395838 0.459994 0.459994
0.711815 0.306968 0.139640 0.551822 0.460103 0.460103
0.556936 0.381773 0.116343 0.525354 0.459740 0.459740
0.736162 0.298334 0.088582 0.677043 0.459930 0.459930
0.851982 0.264408 0.108263 0.628366 0.593922 0.360833
0.899664 0.253084 0.179517 0.486166 0.731502 0.300919
0.573610 0.371518 0.083025 0.647257 0.459695 0.459695
0.476379 0.443294 0.040084 0.773892 0.459532 0.459532
0.883454 0.256793 0.030723 0.885517 0.861838 0.262027
0.848233 0.265354 0.107707 0.629467 0.564619 0.377955
0.681123 0.318809 0.005233 0.981046 0.667531 0.324451
0.662997 0.326368 0.148583 0.517843 0.460048 0.460048
0.814458 0.274288 0.112328 0.620051 0.525286 0.404417
0.901736 0.252620 0.071394 0.725228 0.770463 0.287528
0.906651 0.251527 0.018115 0.946917 0.879672 0.257723
0.622705 0.344921 0.170457 0.457172 0.460012 0.460012
0.897567 0.253556 0.037404 0.861807 0.862334 0.261942
0.615972 0.348287 0.112572 0.583829 0.459840 0.459840
0.896227 0.253859 0.188899 0.465934 0.731502 0.300919
0.731757 0.299850 0.138654 0.558028 0.460139 0.460139
0.916565 0.249360 0.107481 0.629290 0.689375 0.316279
0.827748 0.270682 0.167046 0.509158 0.620717 0.347068
0.735829 0.298448 0.198450 0.447464 0.562913 0.379303
0.479247 0.440682 0.098975 0.523653 0.459632 0.459632
0.651819 0.331260 0.117282 0.586927 0.459912 0.459912
0.934592 0.245539 0.120134 0.603210 0.667368 0.325443
0.770228 0.287234 0.029120 0.894532 0.730885 0.300248
0.924679 0.247622 0.058971 0.766149 0.825460 0.271548
0.777819 0.284901 0.142932 0.556693 0.460230 0.460230
0.905173 0.251854 0.184934 0.474680 0.750663 0.294410
0.866464 0.260833 0.059193 0.769030 0.789134 0.281748
0.865514 0.261064 0.181321 0.482740 0.689494 0.316510
0.526525 0.402418 0.008365 0.984755 0.528089 0.401300
0.584786 0.365018 0.036953 0.862440 0.459596 0.459596
0.953122 0.241765 0.177325 0.489859 0.788873 0.282497
0.785401 0.282619 0.076016 0.711495 0.668137 0.324589
0.693718 0.313812 0.119481 0.594862 0.459994 0.459994
0.937807 0.244874 0.145253 0.554673 0.689494 0.316510
0.791689 0.280762 0.171060 0.500554 0.564200 0.378516
0.498943 0.423702 0.013803 0.971207 0.459496 0.459496
0.566424 0.375853 0.148827 0.459850 0.459822 0.459822
0.909940 0.250803 0.064512 0.747922 0.806867 0.276694
0.563795 0.377470 0.058014 0.749402 0.459623 0.459623
0.944120 0.243580 0.024133 0.919359 0.931999 0.246122
0.609992 0.351346 0.131165 0.528342 0.459885 0.459885
0.462253 0.456725 0.119606 0.470823 0.459695 0.459695
0.930604 0.246372 0.073769 0.717512 0.807476 0.276582
0.902658 0.252414 0.146664 0.549853 0.668179 0.325194
0.581201 0.367072 0.160029 0.450074 0.459885 0.459885
0.634089 0.339413 0.195031 0.423596 0.460075 0.460075
0.753209 0.292645 0.053815 0.784685 0.667402 0.324745
0.702873 0.310302 0.058758 0.769633 0.620413 0.346353
0.678400 0.319917 0.056257 0.780109 0.594237 0.360024
0.483158 0.437179 0.072732 0.611132 0.459596 0.459596
0.795378 0.279686 0.124222 0.595236 0.460175 0.460175
0.795013 0.279792 0.007403 0.993907 0.788614 0.281679
0.881220 0.257315 0.102411 0.641048 0.689259 0.316232
0.741754 0.296437 0.112900 0.616534 0.460039 0.460039
0.568062 0.374854 0.131465 0.498375 0.459795 0.459795
0.570557 0.373345 0.143420 0.474567 0.459822 0.459822
0.707610 0.308525 0.017201 0.962726 0.689441 0.315534
0.628477 0.342101 0.178254 0.445980 0.460021 0.460021
0.834656 0.268855 0.163713 0.516174 0.620717 0.347068
0.908239 0.251177 0.149337 0.546291 0.668176 0.325232
0.596462 0.358522 0.184287 0.418165 0.459985 0.459985
0.855861 0.263438 0.151797 0.539999 0.619948 0.347440
0.468663 0.450511 0.050497 0.707900 0.459541 0.459541
0.481030 0.439077 0.146134 0.422428 0.459758 0.459758
0.749433 0.293882 0.117156 0.607513 0.460075 0.460075
0.905647 0.251749 0.101058 0.644116 0.690145 0.315905
0.707516 0.308560 0.024390 0.915155 0.667933 0.324352
0.943623 0.243681 0.124600 0.594365 0.620864 0.346968
0.731568 0.299916 0.060209 0.763597 0.645683 0.334316
0.677490 0.320289 0.032905 0.877303 0.645262 0.334324
0.846363 0.265829 0.132830 0.579408 0.460284 0.460284
0.907179 0.251411 0.157411 0.529604 0.689494 0.316510
0.874633 0.258870 0.016460 0.958139 0.861783 0.262003
0.918536 0.248935 0.019930 0.945125 0.897516 0.253611
0.690050 0.315247 0.190990 0.456944 0.460230 0.460230
0.882173 0.257092 0.099539 0.648368 0.667721 0.325064
0.913076 0.250117 0.134357 0.576698 0.619948 0.347440
0.814514 0.274272 0.018424 0.947413 0.788175 0.281850
0.865106 0.261163 0.162216 0.518020 0.668179 0.325194
0.592133 0.360897 0.072236 0.706335 0.459695 0.459695
0.812970 0.274699 0.125471 0.593213 0.460202 0.460202
0.486751 0.434021 0.172521 0.384416 0.459813 0.459813
0.466432 0.452650 0.099803 0.519502 0.459632 0.459632
0.857653 0.262993 0.112604 0.619172 0.594568 0.360518
0.536655 0.395240 0.019011 0.958381 0.459523 0.459523
0.895414 0.254043 0.127206 0.589087 0.564201 0.378472
0.716675 0.305194 0.169775 0.496046 0.460230 0.460230
0.586198 0.364217 0.130257 0.512123 0.459813 0.459813
0.897096 0.253662 0.106200 0.632331 0.645279 0.335048
0.713423 0.306378 0.118154 0.600781 0.460021 0.460021
0.697938 0.312182 0.078350 0.706858 0.527288 0.402449
0.499241 0.423457 0.065651 0.649724 0.459578 0.459578
0.705299 0.309388 0.178828 0.478421 0.460230 0.460230
0.866603 0.260799 0.008831 0.994153 0.861603 0.262028
0.495616 0.426459 0.051463 0.719154 0.459560 0.459560
0.548771 0.387056 0.164271 0.421364 0.459831 0.459831
0.698164 0.312095 0.123148 0.585822 0.460021 0.460021
0.748970 0.294034 0.022917 0.924820 0.730253 0.300424
0.793233 0.280310 0.034851 0.867229 0.750692 0.293591
0.559786 0.379971 0.031437 0.887675 0.459560 0.459560
0.937184 0.245002 0.003083 0.986032 0.931256 0.246244
0.844875 0.266209 0.058325 0.769790 0.769080 0.287835
0.767627 0.288044 0.132615 0.575796 0.460166 0.460166
0.685464 0.317064 0.086949 0.680196 0.459858 0.459858
0.605798 0.353532 0.041271 0.841186 0.459623 0.459623
0.488766 0.432273 0.186196 0.367516 0.459840 0.459840
0.508789 0.415793 0.147173 0.428225 0.459749 0.459749
0.950157 0.242359 0.051819 0.793869 0.879095 0.257997
0.506162 0.417868 0.036936 0.811895 0.459541 0.459541
0.794420 0.279965 0.065621 0.745489 0.689431 0.315828
0.876900 0.258332 0.098483 0.650166 0.689558 0.316079
0.838991 0.267724 0.016615 0.958529 0.825672 0.271267
0.726652 0.301632 0.010023 0.976633 0.730150 0.300417
0.491552 0.429885 0.040258 0.780046 0.459541 0.459541
0.536472 0.395366 0.124277 0.490890 0.459731 0.459731
0.726480 0.301693 0.093997 0.662929 0.459939 0.459939
0.869778 0.260032 0.001105 0.975092 0.861603 0.262028
0.816053 0.273849 0.191337 0.462317 0.645239 0.335339
0.636112 0.338457 0.103668 0.619710 0.459849 0.459849
0.950610 0.242268 0.024214 0.910599 0.932122 0.246105
0.584534 0.365162 0.140276 0.489009 0.459849 0.459849
0.927502 0.247024 0.016511 0.954330 0.914170 0.249914
0.855623 0.263498 0.030938 0.886292 0.826260 0.271158
0.738437 0.297559 0.190946 0.461234 0.525546 0.404522
0.695275 0.313208 0.143380 0.540152 0.460084 0.460084
0.601729 0.355685 0.045902 0.822924 0.459632 0.459632
0.743533 0.295840 0.182828 0.478695 0.525546 0.404522
0.705050 0.309482 0.194939 0.454075 0.460275 0.460275
0.731568 0.299916 0.085194 0.686756 0.564418 0.377693
0.814434 0.274295 0.092281 0.666982 0.645377 0.334767
0.902573 0.252433 0.177578 0.489630 0.731502 0.300919
0.676474 0.320706 0.049493 0.806078 0.594753 0.359713
0.741127 0.296648 0.192944 0.457536 0.564201 0.378472
0.935784 0.245292 0.063539 0.752364 0.862264 0.262090
0.574651 0.370901 0.090939 0.617182 0.459713 0.459713
0.789811 0.281313 0.146791 0.550377 0.460266 0.460266
0.960388 0.240325 0.111486 0.620626 0.750540 0.294216
0.913191 0.250092 0.058432 0.771864 0.844670 0.266470
0.894572 0.254234 0.127484 0.589044 0.564201 0.378472
0.782986 0.283341 0.163946 0.515138 0.525546 0.404522
0.860237 0.262355 0.195573 0.453634 0.711351 0.308137
0.869220 0.260166 0.120560 0.602813 0.525321 0.404578
0.933429 0.245782 0.083163 0.690081 0.788858 0.282023
0.527041 0.402045 0.070539 0.651002 0.459623 0.459623
0.674587 0.321484 0.039631 0.847064 0.594405 0.359850
0.621740 0.345399 0.197182 0.416693 0.460066 0.460066
0.910790 0.250617 0.099578 0.647918 0.710406 0.308139
0.825387 0.271314 0.136225 0.572931 0.460275 0.460275
0.866922 0.260722 0.092273 0.666570 0.709869 0.308225
0.733186 0.299356 0.088311 0.677218 0.526192 0.403384
0.751386 0.293241 0.075145 0.715201 0.594772 0.359959
0.875627 0.258634 0.092668 0.665617 0.690164 0.315804
0.527277 0.401874 0.104752 0.533778 0.459677 0.459677
0.607377 0.352705 0.033092 0.879600 0.565145 0.376772
0.737136 0.298001 0.072333 0.723158 0.620507 0.346422
0.856579 0.263260 0.080129 0.699172 0.710804 0.307800
0.533971 0.397111 0.028776 0.883872 0.459541 0.459541
0.775659 0.285560 0.066652 0.742464 0.667695 0.324716
0.490274 0.430976 0.085638 0.567488 0.459623 0.459623
0.561509 0.378891 0.085256 0.627225 0.459686 0.459686
0.829490 0.270218 0.123796 0.595870 0.460220 0.460220
0.837610 0.268083 0.155514 0.533701 0.594976 0.360551
0.762048 0.289803 0.088669 0.676097 0.527868 0.402230
0.536909 0.395063 0.008077 0.989048 0.528089 0.401300
0.763962 0.289196 0.061822 0.758657 0.668089 0.324514
0.729990 0.300464 0.052623 0.793416 0.667675 0.324593
0.658830 0.328170 0.035944 0.861425 0.621068 0.345859
0.811305 0.275162 0.006849 0.976858 0.808022 0.276090
0.918085 0.249032 0.166510 0.510618 0.730485 0.301252
0.794325 0.279992 0.187843 0.468869 0.620717 0.347068
0.960846 0.240235 0.176689 0.492423 0.789319 0.282375
0.841109 0.267176 0.043367 0.829838 0.788306 0.281913
0.937384 0.244961 0.148862 0.545381 0.710660 0.308382
0.959182 0.240563 0.140760 0.562838 0.689494 0.316510
0.883270 0.256835 0.020922 0.930916 0.861837 0.262008
0.921655 0.248266 0.072594 0.721519 0.807860 0.276463
0.887604 0.255830 0.153520 0.536728 0.667594 0.325455
0.478315 0.441527 0.169877 0.386866 0.459795 0.459795
0.620313 0.346108 0.067703 0.734449 0.459713 0.459713
0.791496 0.280818 0.096529 0.656501 0.527462 0.402647
0.923420 0.247889 0.053690 0.787768 0.861931 0.262125
0.542017 0.391566 0.131461 0.477949 0.459758 0.459758
0.724451 0.302409 0.119020 0.600126 0.460039 0.460039
0.735004 0.298731 0.135319 0.565750 0.460121 0.460121
0.881745 0.257192 0.057469 0.773704 0.807447 0.276460
0.537743 0.394487 0.090559 0.582804 0.459668 0.459668
0.473552 0.445906 0.157630 0.403662 0.459767 0.459767
0.504815 0.418942 0.169417 0.392638 0.459777 0.459777
0.560877 0.379286 0.097975 0.583894 0.459713 0.459713
0.841327 0.267120 0.093379 0.664314 0.668294 0.324714
0.634961 0.339000 0.109525 0.601724 0.459858 0.459858
0.907227 0.251400 0.077573 0.706980 0.788761 0.281991
0.745335 0.295238 0.063041 0.752563 0.620975 0.346150
0.911302 0.250504 0.193454 0.456993 0.770346 0.288126
0.624592 0.343993 0.177791 0.445655 0.460039 0.460039
0.662782 0.326460 0.184859 0.455994 0.460139 0.460139
0.500587 0.422356 0.041047 0.780504 0.459541 0.459541
0.679595 0.319430 0.120211 0.588134 0.459967 0.459967
0.627204 0.342718 0.033083 0.873467 0.595091 0.359380
0.721517 0.303452 0.034489 0.867844 0.667530 0.324583
0.475067 0.444501 0.098189 0.525367 0.459632 0.459632
0.740064 0.297007 0.058553 0.772127 0.645195 0.334553
0.757550 0.291240 0.162886 0.517146 0.460284 0.460284
0.660737 0.327342 0.029957 0.892571 0.621132 0.345814
0.918322 0.248981 0.142212 0.559937 0.667704 0.325420
0.959249 0.240550 0.065344 0.743397 0.879384 0.257984
0.775871 0.285495 0.074140 0.717677 0.668106 0.324578
0.491142 0.430234 0.093836 0.542295 0.459632 0.459632
0.936551 0.245133 0.137346 0.569244 0.689992 0.316255
0.787375 0.282033 0.166218 0.510045 0.563618 0.378849
0.460897 0.458067 0.171768 0.383444 0.459795 0.459795
0.475072 0.444496 0.066125 0.635294 0.459578 0.459578
0.807436 0.276244 0.015616 0.957270 0.788993 0.281588
0.913088 0.250115 0.134949 0.575108 0.619948 0.347440
0.581190 0.367079 0.103469 0.583247 0.459749 0.459749
0.568030 0.374873 0.063192 0.729339 0.459641 0.459641
0.948705 0.242651 0.132044 0.580354 0.645239 0.335339
0.745650 0.295133 0.012827 0.985903 0.730858 0.300192
0.696797 0.312620 0.153288 0.520444 0.460112 0.460112
0.895479 0.254028 0.061038 0.761347 0.825476 0.271515
0.950826 0.242225 0.161805 0.520327 0.750611 0.294449
0.694428 0.313536 0.140630 0.545913 0.460066 0.460066
0.914206 0.249871 0.074792 0.714949 0.826423 0.271337
0.745751 0.295100 0.126924 0.584552 0.460103 0.460103
0.593717 0.360023 0.173706 0.433232 0.459949 0.459949
0.478567 0.441298 0.067378 0.630541 0.459587 0.459587
0.839852 0.267501 0.075741 0.712435 0.731575 0.300281
0.536394 0.395420 0.181226 0.389205 0.459831 0.459831
0.635670 0.338666 0.151747 0.502464 0.459985 0.459985
0.917660 0.249124 0.026627 0.905497 0.897336 0.253661
0.648397 0.332795 0.126694 0.563092 0.459939 0.459939
0.602726 0.355154 0.045800 0.823763 0.528194 0.401440
0.646085 0.333843 0.093965 0.650042 0.459840 0.459840
0.737161 0.297993 0.173829 0.495287 0.460275 0.460275
0.474377 0.445140 0.089995 0.548235 0.459614 0.459614
0.712666 0.306656 0.060372 0.762960 0.594514 0.359952
0.860683 0.262245 0.064894 0.748708 0.769682 0.287688
0.535792 0.395839 0.151731 0.435165 0.459777 0.459777
0.796019 0.279501 0.028807 0.897317 0.769329 0.287591
0.646299 0.333745 0.112274 0.596392 0.459885 0.459885
0.790415 0.281135 0.084661 0.687147 0.621013 0.346338
0.693913 0.313736 0.142009 0.542823 0.460075 0.460075
0.619750 0.346388 0.062309 0.755037 0.459704 0.459704
0.805378 0.276824 0.165780 0.510573 0.593968 0.361066
0.466882 0.452217 0.110941 0.490887 0.459650 0.459650
0.770203 0.287242 0.100597 0.646290 0.460030 0.460030
0.522949 0.405030 0.064871 0.673390 0.459605 0.459605
0.691921 0.314513 0.168341 0.491936 0.460157 0.460157
0.952977 0.241794 0.019257 0.953171 0.931999 0.246122
0.855470 0.263535 0.108768 0.627111 0.645866 0.334716
0.697049 0.312523 0.083421 0.691077 0.459867 0.459867
0.476796 0.442912 0.095600 0.532283 0.459632 0.459632
0.473642 0.445822 0.070227 0.618867 0.459587 0.459587
0.709403 0.307858 0.030760 0.883851 0.667266 0.324659
0.558714 0.380646 0.062523 0.717422 0.459623 0.459623
0.716106 0.305400 0.162555 0.509063 0.460184 0.460184
0.608018 0.352370 0.037198 0.861673 0.529000 0.400830
0.878948 0.257848 0.008259 0.983543 0.879720 0.257675
0.890942 0.255062 0.101433 0.643748 0.668225 0.324875
0.649414 0.332337 0.097679 0.638961 0.459858 0.459858
0.921916 0.248210 0.111073 0.621874 0.689267 0.316346
0.806377 0.276542 0.183676 0.476621 0.620717 0.347068
0.712740 0.306629 0.169866 0.495356 0.460211 0.460211
0.683716 0.317764 0.159621 0.504897 0.460121 0.460121
0.929157 0.246675 0.077451 0.706360 0.789143 0.281908
0.665798 0.325170 0.111982 0.605802 0.459921 0.459921
0.652371 0.331014 0.036345 0.862003 0.594630 0.359685
0.673315 0.322011 0.167756 0.486371 0.460112 0.460112
0.836232 0.268442 0.117536 0.609292 0.460193 0.460193
0.629638 0.341540 0.076295 0.704581 0.459758 0.459758
0.587168 0.363669 0.167593 0.440057 0.459912 0.459912
0.901797 0.252606 0.186068 0.470761 0.750110 0.294582
0.615190 0.348683 0.067871 0.733273 0.459713 0.459713
0.798085 0.278904 0.176686 0.489775 0.594976 0.360551
0.808907 0.275831 0.153609 0.535100 0.525546 0.404522
0.690372 0.315120 0.045901 0.819362 0.620353 0.346306
0.851005 0.264654 0.146891 0.550474 0.593480 0.361363
0.930946 0.246300 0.078487 0.702770 0.788591 0.282082
0.499698 0.423082 0.164549 0.397952 0.459758 0.459758
0.782444 0.283504 0.167316 0.507967 0.563618 0.378849
0.930718 0.246348 0.122943 0.597874 0.620252 0.347236
0.855200 0.263603 0.134258 0.576638 0.527464 0.403110
0.885482 0.256321 0.195933 0.453299 0.731502 0.300919
0.936159 0.245215 0.122864 0.598086 0.645424 0.335167
0.690536 0.315056 0.114896 0.604086 0.459976 0.459976
0.464970 0.454067 0.143179 0.426449 0.459740 0.459740
0.585437 0.364648 0.070443 0.705707 0.459677 0.459677
0.676774 0.320583 0.170552 0.484093 0.460130 0.460130
0.543067 0.390856 0.101485 0.552636 0.459704 0.459704
0.947493 0.242896 0.130137 0.583679 0.668310 0.325127
0.630762 0.341000 0.087057 0.667554 0.459795 0.459795
0.649289 0.332393 0.107774 0.610754 0.459885 0.459885
0.558754 0.380620 0.093607 0.595508 0.459695 0.459695
0.937814 0.244872 0.168453 0.507979 0.750611 0.294449
0.542657 0.391133 0.163396 0.419561 0.459813 0.459813
0.953548 0.241680 0.161543 0.520831 0.750611 0.294449
0.703191 0.310182 0.190187 0.460730 0.460257 0.460257
0.544017 0.390217 0.041374 0.818606 0.459569 0.459569
0.667116 0.324611 0.191480 0.448019 0.460166 0.460166
0.803679 0.277305 0.017444 0.951358 0.788993 0.281588
0.781145 0.283894 0.109363 0.626255 0.460084 0.460084
0.953488 0.241692 0.181833 0.482447 0.789319 0.282375
0.767328 0.288138 0.159010 0.524639 0.460275 0.460275
0.640748 0.336292 0.080707 0.691645 0.459777 0.459777
0.687459 0.316270 0.077203 0.709245 0.528202 0.401758
0.820234 0.272706 0.021559 0.928228 0.807567 0.276248
0.795462 0.279662 0.034827 0.869888 0.750692 0.293591
0.558601 0.380717 0.132111 0.487980 0.459767 0.459767
0.613822 0.349379 0.105892 0.602300 0.459813 0.459813
0.541064 0.392212 0.019110 0.944149 0.459523 0.459523
0.791713 0.280755 0.185001 0.472760 0.620864 0.346968
0.724903 0.302249 0.068715 0.736641 0.620975 0.346150
0.605395 0.353743 0.062095 0.755084 0.459686 0.459686
0.709596 0.307787 0.000402 0.994206 0.709843 0.307695
0.609039 0.351839 0.047119 0.816563 0.459641 0.459641
0.683695 0.317773 0.047558 0.815109 0.594753 0.359713
0.894075 0.254347 0.147183 0.550254 0.645758 0.335089
0.813885 0.274446 0.099094 0.649550 0.595002 0.360103
0.554263 0.383483 0.156885 0.436129 0.459831 0.459831
0.484414 0.436069 0.015828 0.938312 0.459496 0.459496
0.702988 0.310259 0.043505 0.830071 0.644579 0.334710
0.876538 0.258418 0.071711 0.723394 0.750863 0.293779
0.647390 0.333250 0.175936 0.463168 0.460084 0.460084
0.802885 0.277530 0.065279 0.747476 0.689378 0.315860
0.646991 0.333431 0.048192 0.811599 0.564208 0.377465
0.664392 0.325770 0.027206 0.905744 0.621132 0.345814
0.577684 0.369116 0.125251 0.519425 0.459804 0.459804
0.808527 0.275937 0.194664 0.456825 0.645239 0.335339
0.892780 0.254642 0.112903 0.618034 0.620137 0.347151
0.752649 0.292828 0.196207 0.453792 0.564200 0.378516
0.578621 0.368569 0.164250 0.441074 0.459885 0.459885
0.550242 0.386091 0.129179 0.487389 0.459767 0.459767
0.658832 0.328169 0.084738 0.684582 0.459822 0.459822
0.781074 0.283916 0.040462 0.845334 0.730525 0.300428
0.942795 0.243850 0.098381 0.650283 0.770758 0.287623
0.955214 0.241348 0.027712 0.907018 0.931674 0.246208
0.559318 0.380265 0.090504 0.607529 0.459695 0.459695
0.810296 0.275443 0.022747 0.926001 0.788175 0.281850
0.737410 0.297908 0.000585 0.983065 0.730150 0.300417
0.646857 0.333492 0.030240 0.887647 0.594227 0.359880
0.699471 0.311595 0.024562 0.916818 0.667709 0.324435
0.909767 0.250841 0.153611 0.536400 0.689672 0.316429
0.823910 0.271711 0.033409 0.874109 0.788682 0.281751
0.526260 0.402610 0.189957 0.372041 0.459858 0.459858
0.891138 0.255017 0.034464 0.868385 0.861403 0.262162
0.897932 0.253474 0.082502 0.691605 0.751297 0.293721
0.479756 0.440223 0.045855 0.740357 0.459541 0.459541
0.953797 0.241630 0.108717 0.626811 0.750275 0.294282
0.796535 0.279351 0.050225 0.803149 0.731150 0.300265
0.823923 0.271707 0.080357 0.698023 0.644939 0.334917
0.668005 0.324234 0.132673 0.555024 0.460003 0.460003
0.630146 0.341296 0.000402 0.984319 0.621671 0.345443
0.880655 0.257447 0.143401 0.557695 0.620864 0.346968
0.575619 0.370329 0.072003 0.695533 0.459677 0.459677
0.869275 0.260153 0.107909 0.629098 0.594775 0.360391
0.816170 0.273816 0.110752 0.622975 0.460130 0.460130
0.931081 0.246272 0.099568 0.647450 0.731030 0.300733
0.647642 0.333136 0.145840 0.519605 0.459985 0.459985
0.953342 0.241721 0.095239 0.658297 0.789526 0.281916
0.722217 0.303202 0.154540 0.524694 0.460184 0.460184
0.716101 0.305402 0.023623 0.927353 0.690154 0.315276
0.650599 0.331805 0.114839 0.592714 0.459903 0.459903
0.483878 0.436542 0.100194 0.521890 0.459641 0.459641
0.522326 0.405489 0.019520 0.933597 0.459514 0.459514
0.611314 0.350664 0.090875 0.648399 0.459777 0.459777
0.933469 0.245773 0.004183 0.980729 0.932055 0.246067
0.909983 0.250794 0.011260 0.977212 0.897143 0.253669
0.493185 0.428501 0.017074 0.935637 0.459505 0.459505
0.903307 0.252269 0.139119 0.566189 0.644579 0.335605
0.744475 0.295525 0.048433 0.810311 0.689626 0.315600
0.904609 0.251980 0.182502 0.478437 0.750110 0.294582
0.873787 0.259071 0.144151 0.555661 0.621119 0.346828
0.828451 0.270495 0.052139 0.790917 0.750000 0.293914
0.844781 0.266233 0.037689 0.860295 0.807260 0.276404
0.750387 0.293568 0.098539 0.650336 0.526725 0.403120
0.480922 0.439174 0.097296 0.529317 0.459632 0.459632
0.836891 0.268271 0.197454 0.451871 0.689672 0.316429
0.741750 0.296438 0.035761 0.866543 0.710265 0.307651
0.650433 0.331879 0.178126 0.459968 0.460103 0.460103
0.796894 0.279247 0.152567 0.538633 0.525849 0.404270
0.674227 0.321632 0.036043 0.864662 0.620443 0.346196
0.492030 0.429479 0.113473 0.490718 0.459668 0.459668
0.532716 0.397993 0.167612 0.406995 0.459795 0.459795
0.520396 0.406919 0.032934 0.854455 0.459541 0.459541
0.855764 0.263462 0.030725 0.887850 0.826260 0.271158
0.532772 0.397954 0.175095 0.395657 0.459813 0.459813
0.915086 0.249680 0.055107 0.782702 0.861940 0.262113
0.650697 0.331761 0.096963 0.641122 0.459858 0.459858
0.521776 0.405896 0.004447 0.980573 0.528574 0.400937
0.523848 0.404369 0.029774 0.872810 0.459541 0.459541
0.814310 0.274329 0.084775 0.686227 0.620851 0.346457
0.525491 0.403169 0.023631 0.913766 0.459523 0.459523
