# injm1  injm2  injecc  maxmatch  maxm1  maxm2
0.113498 0.113498 0.183907 0.166622 0.126339 0.102224
0.465278 0.465278 0.044114 0.742935 0.465330 0.465330
0.800308 0.800308 0.121230 0.592183 0.800800 0.800800
0.805850 0.805850 0.023039 0.954116 0.805910 0.805910
0.160320 0.160320 0.168594 0.228375 0.160369 0.160369
0.224938 0.224938 0.189584 0.251905 0.242017 0.209496
0.223390 0.223390 0.196079 0.246962 0.223497 0.223497
0.577600 0.577600 0.063681 0.692767 0.577731 0.577731
0.272506 0.272506 0.046327 0.612176 0.272534 0.272534
0.933965 0.933965 0.056402 0.819273 0.934217 0.934217
0.424302 0.424302 0.028565 0.832187 0.424332 0.424332
0.411129 0.411129 0.044230 0.717791 0.411173 0.411173
0.551787 0.551787 0.016151 0.933089 0.586465 0.519585
0.307118 0.307118 0.188510 0.296745 0.321339 0.294017
0.633951 0.633951 0.084494 0.624117 0.692682 0.581476
0.667475 0.667475 0.136079 0.517068 0.667888 0.667888
0.602398 0.602398 0.190979 0.409007 0.602970 0.602970
0.136636 0.136636 0.063393 0.385112 0.136648 0.136648
0.604513 0.604513 0.180750 0.422688 0.605046 0.605046
0.922989 0.922989 0.153173 0.552431 0.982813 0.868884
0.355697 0.355697 0.156962 0.357961 0.355880 0.355880
0.735886 0.735886 0.060693 0.757251 0.736099 0.736099
0.370211 0.370211 0.114811 0.431407 0.402548 0.341171
0.995328 0.995328 0.057988 0.825642 0.995564 0.995564
0.794999 0.794999 0.143489 0.542459 0.795579 0.795579
0.717418 0.717418 0.001723 0.991450 0.781601 0.659421
0.512748 0.512748 0.039536 0.790233 0.512801 0.512801
0.588551 0.588551 0.071404 0.655181 0.640566 0.541759
0.751665 0.751665 0.113331 0.587588 0.809918 0.699018
0.888162 0.888162 0.065225 0.779439 0.888453 0.888453
0.857183 0.857183 0.097428 0.670102 0.857611 0.857611
0.837782 0.837782 0.107094 0.637319 0.838257 0.838257
0.223123 0.223123 0.174611 0.265896 0.223228 0.223228
0.771659 0.771659 0.167372 0.492894 0.772300 0.772300
0.881725 0.881725 0.170563 0.517445 0.882556 0.882556
0.321176 0.321176 0.059313 0.581680 0.321223 0.321223
0.579067 0.579067 0.064642 0.691547 0.579215 0.579215
0.436344 0.436344 0.018491 0.901158 0.436359 0.436359
0.322431 0.322431 0.196075 0.297467 0.322636 0.322636
0.514949 0.514949 0.012712 0.963645 0.552151 0.480727
0.801587 0.801587 0.085807 0.687678 0.801910 0.801910
0.152121 0.152121 0.079557 0.355207 0.152141 0.152141
0.354560 0.354560 0.071324 0.553036 0.354627 0.354627
0.564550 0.564550 0.014199 0.956669 0.564577 0.564577
0.877890 0.877890 0.099781 0.666132 0.901510 0.855853
0.470441 0.470441 0.167990 0.392501 0.482308 0.459543
0.491237 0.491237 0.081710 0.589235 0.491379 0.491379
0.367479 0.367479 0.182026 0.332112 0.367722 0.367722
0.911929 0.911929 0.185142 0.501339 0.912905 0.912905
0.431533 0.431533 0.105974 0.489038 0.431679 0.431679
0.227355 0.227355 0.006923 0.957783 0.233315 0.221581
0.808161 0.808161 0.072183 0.734686 0.808457 0.808457
0.699716 0.699716 0.144050 0.512635 0.700179 0.700179
0.177970 0.177970 0.126628 0.288248 0.189542 0.167326
0.345948 0.345948 0.071945 0.544516 0.346011 0.346011
0.476967 0.476967 0.172380 0.389477 0.477307 0.477307
0.470154 0.470154 0.116634 0.480579 0.484375 0.456821
0.751618 0.751618 0.057848 0.763083 0.813630 0.695495
0.319103 0.319103 0.122352 0.393821 0.319219 0.319219
0.104371 0.104371 0.011291 0.774142 0.107893 0.100988
0.810694 0.810694 0.029678 0.917489 0.810781 0.810781
0.466839 0.466839 0.101943 0.507655 0.509328 0.428839
0.618502 0.618502 0.030692 0.876770 0.618557 0.618557
0.956111 0.956111 0.061462 0.808216 0.956430 0.956430
0.470964 0.470964 0.102744 0.516793 0.471128 0.471128
0.210239 0.210239 0.040951 0.587007 0.210255 0.210255
0.320411 0.320411 0.182893 0.309696 0.320601 0.320601
0.261956 0.261956 0.041676 0.632916 0.261979 0.261979
0.128915 0.128915 0.018148 0.700018 0.128917 0.128917
0.868110 0.868110 0.040733 0.854695 0.950583 0.794292
0.619066 0.619066 0.149021 0.476291 0.619456 0.619456
0.853224 0.853224 0.147609 0.550332 0.853880 0.853880
0.999948 0.999948 0.186172 0.338186 0.999969 0.999969
0.876288 0.876288 0.173219 0.509323 0.912304 0.843534
0.813589 0.813589 0.073720 0.730286 0.813865 0.813865
0.851543 0.851543 0.199580 0.466203 0.852662 0.852662
0.792379 0.792379 0.134980 0.556884 0.823271 0.763871
0.958947 0.958947 0.087101 0.724550 0.959426 0.959426
0.803005 0.803005 0.197326 0.457419 0.803983 0.803983
0.375758 0.375758 0.143165 0.388043 0.375942 0.375942
0.604562 0.604562 0.179836 0.424370 0.605102 0.605102
0.201083 0.201083 0.066965 0.446759 0.201110 0.201110
0.453884 0.453884 0.036305 0.771067 0.489462 0.421445
0.492947 0.492947 0.188920 0.374535 0.493344 0.493344
0.308478 0.308478 0.151697 0.340843 0.308613 0.308613
0.282276 0.282276 0.084264 0.456235 0.297657 0.267953
0.687406 0.687406 0.190090 0.431386 0.746198 0.635287
0.833965 0.833965 0.147597 0.545383 0.834613 0.834613
0.735701 0.735701 0.163786 0.488192 0.736289 0.736289
0.291680 0.291680 0.133972 0.357514 0.291789 0.291789
0.193693 0.193693 0.023154 0.725875 0.193699 0.193699
0.621814 0.621814 0.077531 0.659596 0.622009 0.622009
0.296959 0.296959 0.045425 0.637535 0.296990 0.296990
0.784875 0.784875 0.184964 0.464990 0.851756 0.725677
0.938183 0.938183 0.089412 0.713340 0.938659 0.938659
0.490634 0.490634 0.149306 0.428677 0.490936 0.490936
0.636911 0.636911 0.092421 0.606639 0.684244 0.593842
0.969748 0.969748 0.127222 0.621815 0.998410 0.943402
0.134978 0.134978 0.097008 0.297135 0.134999 0.134999
0.471022 0.471022 0.052145 0.703404 0.471099 0.471099
0.175695 0.175695 0.120707 0.295017 0.186984 0.165296
0.549579 0.549579 0.034076 0.818848 0.594435 0.508815
0.546801 0.546801 0.116596 0.515484 0.547041 0.547041
0.610115 0.610115 0.163927 0.442924 0.668917 0.558198
0.769713 0.769713 0.012246 0.979959 0.769723 0.769723
0.709316 0.709316 0.128682 0.547042 0.709740 0.709740
0.304854 0.304854 0.019132 0.860001 0.304865 0.304865
0.780325 0.780325 0.140463 0.544358 0.780874 0.780874
0.980813 0.980813 0.155953 0.566798 0.996948 0.966726
0.575688 0.575688 0.070370 0.668384 0.575846 0.575846
0.685735 0.685735 0.115601 0.557833 0.750435 0.628297
0.482053 0.482053 0.061962 0.649583 0.521608 0.446199
0.719274 0.719274 0.088110 0.646812 0.772216 0.671119
0.503006 0.503006 0.057938 0.690803 0.503106 0.503106
0.714298 0.714298 0.074809 0.698667 0.714550 0.714550
0.677662 0.677662 0.138894 0.515547 0.678083 0.678083
0.160392 0.160392 0.012414 0.838058 0.160394 0.160394
0.732795 0.732795 0.190452 0.447832 0.733610 0.733610
0.722526 0.722526 0.188088 0.446547 0.752739 0.695170
0.254403 0.254403 0.009860 0.929060 0.254408 0.254408
0.226136 0.226136 0.098245 0.376769 0.240233 0.213109
0.924930 0.924930 0.017527 0.983898 0.981810 0.872022
0.258112 0.258112 0.113514 0.369750 0.272151 0.245066
0.772898 0.772898 0.032884 0.901311 0.772984 0.772984
0.994062 0.994062 0.128094 0.626736 0.994788 0.994788
0.551010 0.551010 0.128430 0.487463 0.585245 0.519711
0.952911 0.952911 0.139311 0.592367 0.953647 0.953647
0.214866 0.214866 0.113016 0.340946 0.214920 0.214920
0.791535 0.791535 0.105630 0.623023 0.835500 0.751070
0.412225 0.412225 0.131437 0.425765 0.412421 0.412421
0.504532 0.504532 0.106325 0.522889 0.504723 0.504723
0.124229 0.124229 0.022982 0.625179 0.124233 0.124233
0.458201 0.458201 0.047328 0.722288 0.458263 0.458263
0.312983 0.312983 0.069425 0.531489 0.313034 0.313034
0.104489 0.104489 0.166878 0.171518 0.108927 0.100296
0.987997 0.987997 0.195999 0.503186 0.989122 0.989122
0.234801 0.234801 0.052726 0.537391 0.246122 0.224147
0.531893 0.531893 0.049063 0.733701 0.571774 0.495453
0.200604 0.200604 0.144696 0.283516 0.200675 0.200675
0.727995 0.727995 0.157815 0.496128 0.728546 0.728546
0.481986 0.481986 0.044885 0.731050 0.522596 0.445213
0.768008 0.768008 0.020553 0.960252 0.768053 0.768053
0.823187 0.823187 0.122436 0.583536 0.897573 0.757060
0.461632 0.461632 0.076484 0.593095 0.461751 0.461751
0.420956 0.420956 0.043834 0.724579 0.421005 0.421005
0.538227 0.538227 0.098259 0.558915 0.538418 0.538418
0.121318 0.121318 0.154176 0.205000 0.121342 0.121342
0.612690 0.612690 0.070050 0.675541 0.655041 0.573868
0.926564 0.926564 0.123633 0.616045 0.978445 0.879102
0.881835 0.881835 0.083432 0.715869 0.882198 0.882198
0.378638 0.378638 0.008165 0.981736 0.378642 0.378642
0.902560 0.902560 0.093471 0.693413 0.903010 0.903010
0.330460 0.330460 0.070264 0.541178 0.330519 0.330519
0.740949 0.740949 0.123821 0.566960 0.741370 0.741370
0.290681 0.290681 0.199058 0.279141 0.301762 0.280411
0.495658 0.495658 0.139640 0.447487 0.495949 0.495949
0.237644 0.237644 0.116343 0.352129 0.237709 0.237709
0.540273 0.540273 0.088582 0.589066 0.540453 0.540453
0.766667 0.766667 0.108263 0.613928 0.767063 0.767063
0.866442 0.866442 0.179517 0.492373 0.945167 0.797096
0.263188 0.263188 0.083025 0.448036 0.263243 0.263243
0.122390 0.122390 0.040084 0.472068 0.122397 0.122397
0.832102 0.832102 0.030723 0.911762 0.868230 0.797920
0.758982 0.758982 0.107707 0.612887 0.759364 0.759364
0.440938 0.440938 0.005233 0.964731 0.474532 0.410149
0.409432 0.409432 0.148583 0.395431 0.409655 0.409655
0.690806 0.690806 0.112328 0.570699 0.740677 0.645507
0.870861 0.870861 0.071394 0.744994 0.935213 0.812280
0.881376 0.881376 0.018115 0.984957 0.881430 0.881430
0.341607 0.341607 0.170457 0.331670 0.363876 0.321347
0.861975 0.861975 0.037404 0.894406 0.862108 0.862108
0.330573 0.330573 0.112572 0.419613 0.330688 0.330688
0.859125 0.859125 0.188899 0.483311 0.859995 0.859995
0.532122 0.532122 0.138654 0.460249 0.568807 0.498808
0.902700 0.902700 0.107481 0.654266 0.903228 0.903228
0.717403 0.717403 0.167046 0.472104 0.781790 0.660390
0.539655 0.539655 0.198450 0.379628 0.540147 0.540147
0.126254 0.126254 0.098975 0.283742 0.126273 0.126273
0.390309 0.390309 0.117282 0.442474 0.390470 0.390470
0.941884 0.941884 0.120134 0.632208 0.942545 0.942545
0.604460 0.604460 0.029120 0.883129 0.604521 0.604521
0.920273 0.920273 0.058971 0.801721 0.989825 0.856940
0.619041 0.619041 0.142932 0.487554 0.619416 0.619416
0.878209 0.878209 0.184934 0.493327 0.898604 0.860075
0.796573 0.796573 0.059193 0.780017 0.796788 0.796788
0.794601 0.794601 0.181321 0.477273 0.795347 0.795347
0.192521 0.192521 0.008365 0.919061 0.192523 0.192523
0.280622 0.280622 0.036953 0.681744 0.280642 0.280642
0.982703 0.982703 0.177325 0.530854 0.994183 0.973442
0.633702 0.633702 0.076016 0.652367 0.693758 0.580068
0.463185 0.463185 0.119481 0.472721 0.463370 0.463370
0.948928 0.948928 0.145253 0.579677 0.949700 0.949700
0.645937 0.645937 0.171060 0.449841 0.646515 0.646515
0.153274 0.153274 0.013803 0.804063 0.157110 0.149556
0.252111 0.252111 0.148827 0.312225 0.252210 0.252210
0.888432 0.888432 0.064512 0.781490 0.888714 0.888714
0.248085 0.248085 0.058014 0.528803 0.248114 0.248114
0.962805 0.962805 0.024133 0.969594 0.962899 0.962899
0.320848 0.320848 0.131165 0.378977 0.320973 0.320973
0.103631 0.103631 0.119606 0.225959 0.103646 0.103646
0.933169 0.933169 0.073769 0.759358 0.933562 0.933562
0.872831 0.872831 0.146664 0.551920 0.928546 0.822305
0.275003 0.275003 0.160029 0.311357 0.284121 0.266473
0.360457 0.360457 0.195031 0.313178 0.389234 0.334677
0.572138 0.572138 0.053815 0.731263 0.595690 0.549878
0.479537 0.479537 0.058758 0.676130 0.479631 0.479631
0.436166 0.436166 0.056257 0.666284 0.436241 0.436241
0.131551 0.131551 0.072732 0.348971 0.131565 0.131565
0.653147 0.653147 0.124222 0.537948 0.653493 0.653493
0.652432 0.652432 0.007403 0.990504 0.652435 0.652435
0.827405 0.827405 0.102411 0.638483 0.890148 0.770574
0.550669 0.550669 0.112900 0.519650 0.591054 0.514029
0.254627 0.254627 0.131465 0.338342 0.254710 0.254710
0.258470 0.258470 0.143420 0.322280 0.270815 0.246979
0.488058 0.488058 0.017201 0.933548 0.488082 0.488082
0.351134 0.351134 0.178254 0.327091 0.376050 0.328598
0.731345 0.731345 0.163713 0.487051 0.731922 0.731922
0.884780 0.884780 0.149337 0.555749 0.885491 0.885491
0.299101 0.299101 0.184287 0.297398 0.308365 0.290524
0.774643 0.774643 0.151797 0.520865 0.775227 0.775227
0.112087 0.112087 0.050497 0.394864 0.119428 0.105294
0.128664 0.128664 0.146134 0.222259 0.128692 0.128692
0.565035 0.565035 0.117156 0.521206 0.565297 0.565297
0.879224 0.879224 0.101058 0.665411 0.879699 0.879699
0.487889 0.487889 0.024390 0.884377 0.487923 0.487923
0.961709 0.961709 0.124600 0.627267 0.962383 0.962383
0.531774 0.531774 0.060209 0.681178 0.574012 0.493381
0.434575 0.434575 0.032905 0.804259 0.434612 0.434612
0.755158 0.755158 0.132830 0.547356 0.798491 0.715444
0.882507 0.882507 0.157411 0.540147 0.883275 0.883275
0.813597 0.813597 0.016460 0.963322 0.813617 0.813617
0.906959 0.906959 0.019930 0.977116 0.907011 0.907011
0.456676 0.456676 0.190990 0.358421 0.457021 0.457021
0.829407 0.829407 0.099539 0.649366 0.880876 0.782195
0.895178 0.895178 0.134357 0.588744 0.895839 0.895839
0.690918 0.690918 0.018424 0.955158 0.737879 0.647545
0.793754 0.793754 0.162216 0.507237 0.808324 0.780791
0.292218 0.292218 0.072236 0.505675 0.292268 0.292268
0.687847 0.687847 0.125471 0.537816 0.743956 0.637432
0.136447 0.136447 0.172521 0.202154 0.136479 0.136479
0.109134 0.109134 0.099803 0.262353 0.109151 0.109151
0.778336 0.778336 0.112604 0.606482 0.778771 0.778771
0.207339 0.207339 0.019011 0.767833 0.221429 0.194319
0.857397 0.857397 0.127206 0.593516 0.857992 0.857992
0.504477 0.504477 0.169775 0.403281 0.504851 0.504851
0.282842 0.282842 0.130257 0.357856 0.288201 0.277798
0.860974 0.860974 0.106200 0.645179 0.861434 0.861434
0.498570 0.498570 0.118154 0.486568 0.534305 0.466098
0.470703 0.470703 0.078350 0.589317 0.484430 0.457663
0.153690 0.153690 0.065651 0.398393 0.157895 0.149649
0.483897 0.483897 0.178828 0.381438 0.512694 0.457714
0.796863 0.796863 0.008831 0.987038 0.796867 0.796867
0.148650 0.148650 0.051463 0.444635 0.158554 0.139500
0.225342 0.225342 0.164271 0.275954 0.240403 0.211562
0.471107 0.471107 0.123148 0.468592 0.471340 0.471340
0.564167 0.564167 0.022917 0.912355 0.564202 0.564202
0.648951 0.648951 0.034851 0.859236 0.649015 0.649015
0.241970 0.241970 0.031437 0.676757 0.259970 0.225469
0.947562 0.947562 0.003083 0.991877 0.999502 0.898796
0.752117 0.752117 0.058325 0.765182 0.806339 0.702532
0.599489 0.599489 0.132615 0.500871 0.599810 0.599810
0.448572 0.448572 0.086949 0.551279 0.448700 0.448700
0.314068 0.314068 0.041271 0.659692 0.340932 0.289749
0.139206 0.139206 0.186196 0.193880 0.139239 0.139239
0.167098 0.167098 0.147173 0.254724 0.177673 0.157368
0.976136 0.976136 0.051819 0.848664 0.999745 0.953628
0.163389 0.163389 0.036936 0.556034 0.168052 0.158898
0.651272 0.651272 0.065621 0.714893 0.651450 0.651450
0.818341 0.818341 0.098483 0.655494 0.818739 0.818739
0.740136 0.740136 0.016615 0.977933 0.740179 0.740179
0.522720 0.522720 0.010023 0.977660 0.522735 0.522735
0.143036 0.143036 0.040258 0.504531 0.143043 0.143043
0.207070 0.207070 0.124277 0.313831 0.221756 0.193650
0.522404 0.522404 0.093997 0.564852 0.522582 0.522582
0.803467 0.803467 0.001105 0.991355 0.803464 0.803464
0.693982 0.693982 0.191337 0.435241 0.715705 0.674471
0.363834 0.363834 0.103668 0.458694 0.363959 0.363959
0.977139 0.977139 0.024214 0.968936 0.999763 0.955310
0.280226 0.280226 0.140276 0.340886 0.280331 0.280331
0.926412 0.926412 0.016511 0.971671 0.969133 0.885955
0.774153 0.774153 0.030938 0.904180 0.774248 0.774248
0.544495 0.544495 0.190946 0.390086 0.544968 0.544968
0.465954 0.465954 0.143380 0.428474 0.466219 0.466219
0.307524 0.307524 0.045902 0.640315 0.318456 0.297101
0.553988 0.553988 0.182828 0.403498 0.554464 0.554464
0.483448 0.483448 0.194939 0.362070 0.514490 0.455381
0.531773 0.531773 0.085194 0.587993 0.569883 0.496955
0.690758 0.690758 0.092281 0.626637 0.738128 0.647479
0.872649 0.872649 0.177578 0.499336 0.925539 0.824823
0.432799 0.432799 0.049493 0.697853 0.432853 0.432853
0.549501 0.549501 0.192944 0.385780 0.595426 0.508656
0.944493 0.944493 0.063539 0.797392 0.944751 0.944751
0.264802 0.264802 0.090939 0.427306 0.264864 0.264864
0.642276 0.642276 0.146791 0.487862 0.642692 0.642692
0.998860 0.998860 0.111486 0.666661 0.999540 0.999540
0.895426 0.895426 0.058432 0.803982 0.895679 0.895679
0.855609 0.855609 0.127484 0.593436 0.856189 0.856189
0.629021 0.629021 0.163946 0.455184 0.629549 0.629549
0.783672 0.783672 0.195573 0.449540 0.854492 0.721453
0.802304 0.802304 0.120560 0.594175 0.802786 0.802786
0.939340 0.939340 0.083163 0.731918 0.939748 0.939748
0.193270 0.193270 0.070539 0.426244 0.193297 0.193297
0.429507 0.429507 0.039631 0.744445 0.451694 0.408708
0.340019 0.340019 0.197182 0.304262 0.340245 0.340245
0.890259 0.890259 0.099578 0.670436 0.890757 0.890757
0.712657 0.712657 0.136225 0.531444 0.713121 0.713121
0.797525 0.797525 0.092273 0.668542 0.797884 0.797884
0.534762 0.534762 0.088311 0.584186 0.557539 0.513421
0.568705 0.568705 0.075145 0.634333 0.617803 0.524455
0.815676 0.815676 0.092668 0.671717 0.816063 0.816063
0.193614 0.193614 0.104752 0.339222 0.193654 0.193654
0.316616 0.316616 0.033092 0.736284 0.324139 0.309341
0.542080 0.542080 0.072333 0.646451 0.542227 0.542227
0.776123 0.776123 0.080129 0.700444 0.776428 0.776428
0.203392 0.203392 0.028776 0.676853 0.203400 0.203400
0.614882 0.614882 0.066652 0.692794 0.647290 0.584687
0.141277 0.141277 0.085638 0.327781 0.141296 0.141296
0.244594 0.244594 0.085256 0.427407 0.244644 0.244644
0.720910 0.720910 0.123796 0.555043 0.764403 0.681150
0.737332 0.737332 0.155514 0.503150 0.737876 0.737876
0.588862 0.588862 0.088669 0.597157 0.638836 0.543815
0.207714 0.207714 0.008077 0.922497 0.221381 0.195051
0.592501 0.592501 0.061822 0.702962 0.626490 0.560949
0.528862 0.528862 0.052623 0.725511 0.528942 0.528942
0.402275 0.402275 0.035944 0.768832 0.402310 0.402310
0.684540 0.684540 0.006849 0.986133 0.684548 0.684548
0.905985 0.905985 0.166510 0.530022 0.906845 0.906845
0.651087 0.651087 0.187843 0.427941 0.651724 0.651724
0.999881 0.999881 0.176689 0.365867 0.999969 0.999969
0.744443 0.744443 0.043367 0.835799 0.744548 0.744548
0.948000 0.948000 0.148862 0.572218 0.948829 0.948829
0.996172 0.996172 0.140760 0.600016 0.996979 0.996979
0.831716 0.831716 0.020922 0.948866 0.870061 0.795440
0.913711 0.913711 0.072594 0.745817 0.999865 0.836774
0.840853 0.840853 0.153520 0.536301 0.841538 0.841538
0.124997 0.124997 0.169877 0.192420 0.132376 0.118150
0.337677 0.337677 0.067703 0.556054 0.337736 0.337736
0.645561 0.645561 0.096529 0.606580 0.645822 0.645822
0.917538 0.917538 0.053690 0.813145 0.994122 0.848236
0.215268 0.215268 0.131461 0.311483 0.215334 0.215334
0.518680 0.518680 0.119020 0.498199 0.518903 0.518903
0.538127 0.538127 0.135319 0.471771 0.538405 0.538405
0.828508 0.828508 0.057469 0.785896 0.889300 0.772963
0.208943 0.208943 0.090559 0.381806 0.218880 0.199616
0.118600 0.118600 0.157630 0.199085 0.118621 0.118621
0.161493 0.161493 0.169417 0.228131 0.161543 0.161543
0.243632 0.243632 0.097975 0.394108 0.246718 0.240703
0.744886 0.744886 0.093379 0.648184 0.745201 0.745201
0.361912 0.361912 0.109525 0.441313 0.380866 0.344307
0.882609 0.882609 0.077573 0.736843 0.882967 0.882967
0.557355 0.557355 0.063041 0.688762 0.557479 0.557479
0.891361 0.891361 0.193454 0.484539 0.892337 0.892337
0.344714 0.344714 0.177791 0.326651 0.344925 0.344925
0.409062 0.409062 0.184859 0.346626 0.409342 0.409342
0.155568 0.155568 0.041047 0.517865 0.155577 0.155577
0.438258 0.438258 0.120211 0.459980 0.438459 0.438459
0.349026 0.349026 0.033083 0.756849 0.349053 0.349053
0.513309 0.513309 0.034489 0.796980 0.558906 0.472168
0.120630 0.120630 0.098189 0.277488 0.127190 0.114507
0.547521 0.547521 0.058553 0.704213 0.547616 0.547616
0.580336 0.580336 0.162886 0.440636 0.580793 0.580793
0.405546 0.405546 0.029957 0.807322 0.421067 0.390762
0.906496 0.906496 0.142212 0.574964 0.907231 0.907231
0.996322 0.996322 0.065344 0.800945 0.996696 0.996696
0.615289 0.615289 0.074140 0.663701 0.648588 0.584353
0.142471 0.142471 0.093836 0.311381 0.142493 0.142493
0.946172 0.946172 0.137346 0.595327 0.946908 0.946908
0.637535 0.637535 0.166218 0.451366 0.681618 0.597786
0.101853 0.101853 0.171768 0.162846 0.101868 0.101868
0.120636 0.120636 0.066125 0.351178 0.127216 0.114484
0.676873 0.676873 0.015616 0.958532 0.676890 0.676890
0.895203 0.895203 0.134949 0.586547 0.895839 0.895839
0.274985 0.274985 0.103469 0.403611 0.281106 0.269166
0.254578 0.254578 0.063192 0.511371 0.254611 0.254611
0.972924 0.972924 0.132044 0.611235 0.999869 0.948322
0.557945 0.557945 0.012827 0.979359 0.557963 0.557963
0.468668 0.468668 0.153288 0.410336 0.498815 0.441181
0.857534 0.857534 0.061038 0.789260 0.857754 0.857754
0.977617 0.977617 0.161805 0.554621 0.999469 0.958079
0.464448 0.464448 0.140630 0.432390 0.464714 0.464714
0.897611 0.897611 0.074792 0.748572 0.897980 0.897980
0.558134 0.558134 0.126924 0.496777 0.558402 0.558402
0.294733 0.294733 0.173706 0.306697 0.294886 0.294886
0.125336 0.125336 0.067378 0.356539 0.125348 0.125348
0.741886 0.741886 0.075741 0.705597 0.742145 0.742145
0.206955 0.206955 0.181226 0.248684 0.223014 0.192439
0.363095 0.363095 0.151747 0.368320 0.374020 0.352900
0.905066 0.905066 0.026627 0.939201 0.905141 0.905141
0.384502 0.384502 0.126694 0.420979 0.384670 0.384670
0.309124 0.309124 0.045800 0.643192 0.309157 0.309157
0.380589 0.380589 0.093965 0.486310 0.414173 0.350415
0.542126 0.542126 0.173829 0.411299 0.542550 0.542550
0.119704 0.119704 0.089995 0.292971 0.119721 0.119721
0.497198 0.497198 0.060372 0.662901 0.539705 0.458796
0.784595 0.784595 0.064894 0.741989 0.858587 0.718460
0.206068 0.206068 0.151731 0.279001 0.206139 0.206139
0.654401 0.654401 0.028807 0.901055 0.654463 0.654463
0.380952 0.380952 0.112274 0.443385 0.411074 0.353686
0.643453 0.643453 0.084661 0.642497 0.643686 0.643686
0.463532 0.463532 0.142009 0.430009 0.463795 0.463795
0.336753 0.336753 0.062309 0.577584 0.336808 0.336808
0.672806 0.672806 0.165780 0.465793 0.673395 0.673395
0.109729 0.109729 0.110941 0.246058 0.109746 0.109746
0.604413 0.604413 0.100597 0.578594 0.604652 0.604652
0.187341 0.187341 0.064871 0.440231 0.187364 0.187364
0.459992 0.459992 0.168341 0.388265 0.460302 0.460302
0.982381 0.982381 0.019257 0.986577 0.999027 0.966199
0.773839 0.773839 0.108768 0.614856 0.774248 0.774248
0.469117 0.469117 0.083421 0.566673 0.498815 0.441731
0.122951 0.122951 0.095600 0.286079 0.122970 0.122970
0.118720 0.118720 0.070227 0.338736 0.118732 0.118732
0.491295 0.491295 0.030760 0.842390 0.491336 0.491336
0.240341 0.240341 0.062523 0.501011 0.240371 0.240371
0.503444 0.503444 0.162555 0.413348 0.503798 0.503798
0.317652 0.317652 0.037198 0.708523 0.317677 0.317677
0.822634 0.822634 0.008259 0.988126 0.901778 0.751654
0.847912 0.847912 0.101433 0.654627 0.848341 0.848341
0.386225 0.386225 0.097679 0.486639 0.386334 0.386334
0.914277 0.914277 0.111073 0.633194 0.999216 0.838823
0.674780 0.674780 0.183676 0.440652 0.675451 0.675451
0.497332 0.497332 0.169866 0.396332 0.537107 0.461661
0.445493 0.445493 0.159621 0.394469 0.445767 0.445767
0.930016 0.930016 0.077451 0.748111 0.930420 0.930420
0.414261 0.414261 0.111982 0.465912 0.414426 0.414426
0.391247 0.391247 0.036345 0.759774 0.391280 0.391280
0.427291 0.427291 0.167756 0.372103 0.461057 0.396951
0.734538 0.734538 0.117536 0.579604 0.734930 0.734930
0.353058 0.353058 0.076295 0.531780 0.363104 0.343482
0.284369 0.284369 0.167593 0.308088 0.284510 0.284510
0.870991 0.870991 0.186068 0.485605 0.940403 0.809464
0.329297 0.329297 0.067871 0.548921 0.329352 0.329352
0.658451 0.658451 0.176686 0.439201 0.724176 0.600806
0.679787 0.679787 0.153609 0.488469 0.680254 0.680254
0.457246 0.457246 0.045901 0.730330 0.457306 0.457306
0.764663 0.764663 0.146891 0.526294 0.765198 0.765198
0.933917 0.933917 0.078487 0.744665 0.934337 0.934337
0.154327 0.154327 0.164549 0.227018 0.163317 0.146007
0.627972 0.627972 0.167316 0.449729 0.628508 0.628508
0.933420 0.933420 0.122943 0.622666 0.934039 0.934039
0.773283 0.773283 0.134258 0.553996 0.773778 0.773778
0.836376 0.836376 0.195933 0.467342 0.837230 0.837230
0.945314 0.945314 0.122864 0.627258 0.945981 0.945981
0.457537 0.457537 0.114896 0.480243 0.457744 0.457744
0.107204 0.107204 0.143179 0.200206 0.114873 0.100171
0.281645 0.281645 0.070443 0.499323 0.299859 0.264833
0.433322 0.433322 0.170552 0.374418 0.433603 0.433603
0.216828 0.216828 0.101485 0.361447 0.232861 0.202190
0.970246 0.970246 0.130137 0.615987 0.996583 0.946134
0.354922 0.354922 0.087057 0.498503 0.355004 0.355004
0.386014 0.386014 0.107774 0.461145 0.386158 0.386158
0.240403 0.240403 0.093607 0.401867 0.240457 0.240457
0.948942 0.948942 0.168453 0.537216 0.949887 0.949887
0.216219 0.216219 0.163396 0.272882 0.216303 0.216303
0.983648 0.983648 0.161543 0.557420 0.991814 0.977387
0.480109 0.480109 0.190187 0.368175 0.480494 0.480494
0.218242 0.218242 0.041374 0.587103 0.229320 0.207829
0.416538 0.416538 0.191480 0.340866 0.438835 0.396159
0.669455 0.669455 0.017444 0.955385 0.669480 0.669480
0.625460 0.625460 0.109363 0.563426 0.625739 0.625739
0.983516 0.983516 0.181833 0.523975 0.991814 0.977387
0.598918 0.598918 0.159010 0.453046 0.599388 0.599388
0.371599 0.371599 0.080707 0.523324 0.394798 0.350175
0.452093 0.452093 0.077203 0.586904 0.452205 0.452205
0.702329 0.702329 0.021559 0.947879 0.702376 0.702376
0.653312 0.653312 0.034827 0.861036 0.653378 0.653378
